Kepler ID,RA (J2000),Dec (J2000),Time of Transit Epoch,Period,Transit Depth,Duration,Ingress Duration,Impact Parameter,Inclination,Semi-major Axis,Eccentricity,Long of Periastron,r/R,a/R,Planet Radius,Teq,Teff,log(g),Metallicity,Stellar Radius,Stellar Mass,Age,Provenance,Quarters,Transit Number,KOI count,Binary Discrimination
3650049,19 30 19.409,+38 42 32.80,222.044,397.723,1183,12.7,4.2,0.954,89.45,0.986,0,,0.041,100,3.93,223,,,,0.874,,,,,3,1,0.969
3654095,19 34 29.861,+38 43 56.92,133.0761,1.3035726,271,1.039,,0.55,86.52,0.024,0,,0.016,8.4,1.62,1673,6034,4.5,,0.95,1.046,0.4,Pinsonneault,,,1,
3654719,19 35 06.570,+38 46 31.65,138.208,25.91912,497,4.8797,,0.03,89.95,0.167,0,,0.02,41,1.8,543,5585,4.58,,0.81,0.919,0.4,Pinsonneault,,,1,
3654950,19 35 19.893,+38 44 10.82,134.31545,4.0673712,66555,4.9511,,1.05,78.5,0.047,0,,0.437,5.23,40,1013,5457,4.53,,0.83,0.85,6.8,Pinsonneault,,,1,
3655332,19 35 42.239,+38 44 16.73,140.65229,15.066534,29729,4.8305,,0.93,85.94,0.117,0,,0.233,13.7,25,745,5818,4.43,,0.98,0.95,6.2,Pinsonneault,,,1,
3656121,19 36 26.580,+38 42 36.84,173.9046,31.15857,946,5.2014,,0.023,89.95,0.2,0,,0.028,47,3.4,648,6212,4.38,,1.12,1.09,2.7,Pinsonneault,,,2,
3656121,19 36 26.580,+38 42 36.84,200.6746,76.7324,719,5.8936,,0.555,89.38,0.364,0,,0.025,85.8,3.1,481,6212,4.38,,1.12,1.09,2.7,Pinsonneault,,,2,
3657176,19 37 30.286,+38 45 28.33,141.1028,17.41654,380,2.6936,,0.27,89.95,0.13,0,,0.018,51,1.9,709,5885,4.45,,0.97,0.97,4.2,Pinsonneault,,,1,
3657758,19 38 02.703,+38 47 25.80,133.66502,2.370344298,391.7,1.61,0.031,0.3,88.4,0.034,0,,0.018,10.9,1.72,1256,5668,4.545,-0.02,0.868,,,q1_q16_stellar,1.10111E+12,337,2,0.176
3657758,19 38 02.703,+38 47 25.80,133.7904,3.609319,1273,1.7528,,0.4,88.24,0.046,0,,0.033,15,3.1,1053,5443,4.55,,0.89,1.01,,KIC,,,2,
3660924,19 40 51.995,+38 46 27.59,133.458,4.241499,168,3.019,,0.25,88.81,0.05,0,,0.012,10.6,1.38,1175,5788,4.36,,1.06,0.93,9,Pinsonneault,,,1,
3661886,19 41 41.279,+38 44 08.49,132.5004,27.01559,273,5.9123,,0.29,89.38,0.182,0,,0.015,34,1.7,647,6207,4.47,,1.01,1.104,0.3,Pinsonneault,,,2,
3661886,19 41 41.279,+38 44 08.49,137.0051,12.50948,120,4.1358,,0.5,88.81,0.109,0,,0.01,20.3,1.16,835,6207,4.47,,1.01,1.104,0.3,Pinsonneault,,,2,
3662838,19 42 26.111,+38 44 08.67,170.074,53.34418,153,3.62,0.04,0,90,0.311,0,,0.011,113,2,704,,,,1.637,,,,,6,1,0.342
3662838,19 42 26.111,+38 44 08.67,173.999,24.854687,769,9.078,,0.658,87.66,0.187,0,,0.027,16.51,4.8,908,6954,4.16,,1.64,1.41,1.7,Pinsonneault,,,1,
3663173,19 42 40.591,+38 47 45.03,184.5327,174.633,3058,15.7521,,0.029,89.95,0.623,0,,0.049,88.8,3.9,291,6116,4.74,,0.73,1.05,,KIC,,,1,
3728432,19 00 28.726,+38 51 59.12,133.93142,3.908627112,929.1,1.79,0.049,0.21,89.3,0.042,0,,0.027,16.8,1.926,787.7,4518,4.613,-0.24,0.653,,,q1_q16_stellar,1.11111E+15,334,1,0.479
3728701,19 00 52.764,+38 48 21.17,137.184,51.1295,398,7.0325,,0.926,87.66,0.272,0,,0.022,24.1,2.7,541,6057,4.35,,1.12,1.03,4.9,Pinsonneault,,,1,
3730176,19 03 25.752,+38 49 12.24,368.44259,399.489186,258.6,3.114,0.09,0.7,89.94,1.082,0,,0.016,721,2.03,286,6224,4.321,-0.1,1.177,,,q1_q16_stellar,1.11111E+15,3,1,0.852
3730335,19 03 40.664,+38 52 18.53,131.81836,0.59609153,130,0.8801,,0.88,68.75,0.013,0,,0.013,2.5,1.28,2130,5750,4.474,,0.917,0.914,,J-K,,,1,
3732035,19 06 27.290,+38 53 31.10,153.91075,138.944643,539.4,10.633,0.42,0.671,89.5,0.512,0,,0.023,77,2.083,343,6049,4.552,-0.46,0.845,,,q1_q16_stellar,1.11111E+15,11,1,0.802
3732821,19 07 40.107,+38 52 19.99,142.3288,13.73468,858,2.4329,,0.8,88.24,0.103,0,,0.03,28,2.6,645,5222,4.51,,0.81,0.777,13.6,Pinsonneault,,,1,
3732894,19 07 47.153,+38 53 06.68,131.99388,1.540392087,90.2,1.7203,0.015,0,90,0.024,0,,0.009,6.9,0.867,1581,5812,4.408,-0.58,0.914,,,q1_q16_stellar,1.11111E+15,845,1,1
3733628,19 08 52.493,+38 51 45.08,182.86325,13.899645,1135,3.5285,,0.7,88.24,0.098,0,,0.033,22.8,2.18,496,4528,4.69,,0.604,0.649,10.2,SPC,,,1,
3734418,19 10 07.112,+38 53 40.23,133.6182,3.976032,182,2.2563,,0.32,88.81,0.045,0,,0.012,13,1.05,957,5179,4.53,,0.79,0.766,13.9,Pinsonneault,,,1,
3734418,19 10 07.112,+38 53 40.23,136.1654,6.62558,94,2.0033,,0.71,87.66,0.063,0,,0.009,18.2,0.82,808,5179,4.53,,0.79,0.766,13.9,Pinsonneault,,,1,
3734868,19 10 47.219,+38 53 11.23,174.58109,10.3280186,17136,7.9635,,0.459,87.66,0.089,0,,0.122,10.169,13.4,831,5604,4.37,,1.01,0.868,12,Pinsonneault,,,1,
3735629,19 11 57.107,+38 53 30.30,133.6565218,4.664256573,301242,2.5,0.839399,0.1,89.73,0.063,0,,0.5,21.332,195.275,1683.7,5062,3.515,0.14,3.579,,,q1_q16_stellar,111111111,163,1,-1
3735634,19 11 57.503,+38 53 25.37,133.669641,4.664194515,11598,4.06,2.032,1,79.43,0.052,0,,0.177,5.449,23.52,1221,5699,4.192,-0.3,1.215,,,q1_q16_stellar,1.11111E+15,285,1,0
3742855,19 21 03.875,+38 50 16.50,174.36379,6.3971906,16551,5.2283,,0.761,83.65,0.059,0,,0.132,7.106,10.45,675,4373,4.547,,0.723,0.672,,J-K,,,1,
3745559,19 24 14.890,+38 51 47.92,136.63874,30.25415969,581.2,2.099,0.085,0.66,89.56,0.205,0,,0.023,86,2.99,663,6299,4.401,0.21,1.167,,,q1_q16_stellar,1.11111E+15,46,1,0.283
3745690,19 24 23.335,+38 52 32.20,133.6262,7.025763,230,2.3394,,0.75,87.09,0.072,0,,0.015,15.7,1.52,943,5969,4.52,,0.92,1.028,0.3,Pinsonneault,,,3,
3745690,19 24 23.335,+38 52 32.20,134.5359,1.732323,158,2.1745,,0.03,89.95,0.028,0,,0.012,6.2,1.16,1512,5969,4.52,,0.92,1.028,0.3,Pinsonneault,,,3,
3745690,19 24 23.335,+38 52 32.20,171.6815,13.540407,443,4.2979,,0.13,89.95,0.112,0,,0.019,24.3,1.94,756,5969,4.52,,0.92,1.028,0.3,Pinsonneault,,,3,
3747262,19 26 08.159,+38 48 58.54,132.2214,1.3124652,43,1.4817,,0.83,77.35,0.025,0,,0.007,3.9,0.96,2067,6550,4.31,,1.28,1.22,1.86,Pinsonneault,,,1,
3747817,19 26 42.437,+38 52 29.67,217.36224,184.771377,1095.9,9.839,0.46,0.6,89.72,0.568,0,,0.031,121,2.322,251.5,5220,4.631,-0.54,0.677,,,q1_q16_stellar,1.11111E+15,8,1,0.964
3748239,19 27 08.892,+38 51 47.35,172.06733,112.9450383,581,1.895,0.047,0.4,89.95,0.555,0,,0.022,436,15.5,783,5215,3.073,-0.44,6.428,,,q1_q16_stellar,1.11101E+15,7,1,0.016
3749134,19 28 01.633,+38 49 14.62,134.9203,11.30118,303,3.8812,,0.22,89.38,0.098,0,,0.016,22.1,1.69,826,5919,4.45,,0.98,0.98,4.1,Pinsonneault,,,1,
3749365,19 28 16.392,+38 50 32.17,178.688694,1.97376051,27998,1.8195,,0.025,89.95,0.027,0,,0.146,9.52,9.86,983,4656,4.69,,0.618,0.68,5.3,Pinsonneault,,,1,
3749978,19 28 55.781,+38 53 31.99,132.9484,28.50273,922,5.9153,,0.827,87.66,0.178,0,,0.031,22.7,3,556,5688,4.52,,0.87,0.927,3.5,Pinsonneault,,,1,
3751118,19 30 13.872,+38 51 01.08,194.1524,103.363691,262.2,5.9,0.08,0,90,0.445,0,,0.015,136,1.63,385,5762,4.461,0.38,1.022,,,q1_q16_stellar,1.11111E+15,13,1,0.472
3752110,19 31 13.733,+38 53 03.24,136.868,27.94325,367,6.2699,,0.32,89.38,0.189,0,,0.017,33,2,675,6378,4.43,,1.09,1.156,0.39,Pinsonneault,,,1,
3755522,19 34 36.907,+38 50 02.04,367.36918,251.961382,209.8,5.253,0.43,0.907,89.69,0.83,0,,0.016,167,2.695,398.2,6531,4.117,-0.3,1.585,,,q1_q16_stellar,1.1111E+15,4,1,0.717
3756264,19 35 18.391,+38 51 23.84,136.8585,7.362723,421,1.492,,0.78,88.24,0.074,0,,0.021,25,2,895,5855,4.54,,0.89,0.992,0.5,Pinsonneault,,,1,
3756801,19 35 49.102,+38 53 59.90,448.4719,1548,1312,33.542,,0.898,89.95,2.592,0,,0.04,185,6.2,189,5754,4.11,,1.44,0.97,10.4,Pinsonneault,,,1,
3757407,19 36 22.932,+38 53 06.21,132.05523,9.08914464,139.8,3.414,0.041,0.31,89.1,0.093,0,,0.011,19.5,1.693,1153,6709,4.252,-0.08,1.408,,,q1_q16_stellar,1.1111E+15,115,1,0.99
3757521,19 36 29.685,+38 48 56.99,167.3006,126.514576,168.2,2.15,0.14,0.898,89.76,0.528,0,,0.014,212,2.62,535,6697,4.048,-0.34,1.733,,,q1_q16_stellar,1.1111E+15,7,1,0.306
3757590,19 36 34.490,+38 52 38.61,177.9225106,135.5861664,377715,3.5,1.17516,0.1,89.99,0.519,0,,0.5,442.928,57.999,383.5,6074,4.391,-0.12,1.063,,,q1_q16_stellar,1.1111E+15,0,1,-1
3757778,19 36 47.109,+38 50 13.63,163.795353,36.51432882,119637,6.50396,1.55706,0,90,0.22,0,,0.315,56.389,33.626,540,5804,4.486,0.21,0.979,,,q1_q16_stellar,1.10111E+12,25,1,0.997
3758499,19 37 28.162,+38 50 48.80,137.5538,14.5168693,89.5,4.992,0.043,0,90,0.122,0,,0.009,22,1.77,1030,5934,3.945,-0.06,1.885,,,q1_q16_stellar,1.1111E+15,69,1,0.995
3758922,19 37 54.902,+38 53 01.17,144.3539,17.7413363,160.2,4.613,0.05,0,90,0.135,0,,0.011,30,1.2,684,5817,4.491,0.08,0.956,,,q1_q16_stellar,1.1111E+15,60,1,0.107
3762468,19 41 13.806,+38 52 53.91,134.71041,3.0038752,9116,4.1981,,0.871,76.78,0.042,0,,0.103,3.814,11.3,1346,6215,4.47,,1.01,1.1,0.3,Pinsonneault,,,1,
3763724,19 42 13.960,+38 50 48.49,210.1832,225.4342,537.7,13.02,0.49,0.65,89.64,0.766,0,,0.022,104,2.85,354,6517,4.382,-0.14,1.159,,,q1_q16_stellar,1.10111E+12,4,1,0.356
3764714,19 42 57.590,+38 51 44.22,134.04393,6.63447482,98.5,7.248,0.073,0.3,87.4,0.071,0,,0.009,6.74,1.2,1175,6484,4.313,-0.3,1.192,,,q1_q16_stellar,1.1111E+15,158,1,0.189
3764879,19 43 05.266,+38 49 12.15,131.52713,1.3069909,275,0.8666,,0.8,83.65,0.024,0,,0.017,7.3,1.76,1690,6069,4.5,,0.96,1.06,0.3,Pinsonneault,,,1,
3765771,19 43 45.732,+38 52 35.00,133.22708,2.7838838,933,1.8311,,0.99,71.62,0.041,0,,0.05,3.2,6.1,1462,6390,4.42,,1.1,1.17,0.44,Pinsonneault,,,1,
3765917,19 43 52.544,+38 52 01.80,156.7381,30.5376819,525,9.26,4.63,1,82.12,0.197,0,,0.041,7.29,4.5,616,6148,4.461,-0.08,1.015,,,q1_q16_stellar,1.1111E+15,36,1,0.973
3831053,18 58 49.658,+38 56 12.56,169.5638,6.149362,356,5.5268,,0.388,87.09,0.068,0,,0.017,8.02,3.01,1214,5707,4.08,,1.58,1.092,7.7,SPC,,,1,
3832474,19 01 08.071,+38 56 50.21,150.692,29.1647,200,4.6609,,0.64,88.81,0.184,0,,0.013,37.7,1.37,544,5461,4.48,,0.94,0.969,4.8,SME,,,2,
3832474,19 01 08.071,+38 56 50.21,154.2089,143.21515,9510,9.5123,,0.54,89.95,0.53,0,,0.091,109.1,9.37,321,5461,4.48,,0.94,0.969,4.8,SME,,,2,
3832474,19 01 08.071,+38 56 50.21,243.90628,60.322921,19997,7.0755,,0.637,89.38,0.298,0,,0.136,61.3,14,428,5461,4.48,,0.94,0.969,4.8,SME,,,2,
3832474,19 01 08.071,+38 56 50.21,296.504,381.8409,2212,4.3,0.2,0,90,0.965,0,,0.04,708,3.8,218,,,,0.822,,,,,3,2,0.661
3832474,19 01 08.071,+38 56 50.21,354.906,411.9721,2051,6.28,1.6,0.922,89.79,1.015,0,,0.051,253,4.61,213,,,,0.822,,,,,3,2,0.427
3832716,19 01 34.570,+38 54 17.68,170.33821,1.14187687,306138,4.2169,,0.62,79.07,0.022,0,,0.601,3.293,97,2234,6186,4.15,,1.48,1.13,4.9,Pinsonneault,,,1,
3833007,19 02 04.043,+38 55 56.64,180.0452,16.217504,791,5.377,,0.875,85.94,0.126,0,,0.03,12.55,3,694,5889,4.53,,0.9,1.003,0.4,Pinsonneault,,,1,
3834317,19 04 11.375,+38 58 47.46,132.4464,2.180405,40.5,7.4,0.04,0,90,0.037,0,,0.006,2.3,1.15,2111,,,,1.785,,,,,450,1,0.645
3834322,19 04 11.975,+38 57 36.72,131.5715,0.4984334,243,1.0217,,0.54,80.21,0.011,0,,0.015,3.2,1.05,1612,4739,4.64,,0.654,0.678,13.5,Pinsonneault,,,1,
3834360,19 04 16.919,+38 58 30.36,170.12298,2.9084604,704,1.8437,,0.04,89.95,0.04,0,,0.024,12.5,2.3,1197,5810,4.55,,0.87,0.979,0.4,Pinsonneault,,,1,
3834728,19 04 55.759,+38 59 30.30,352.5134,359.992285,772.8,3.36,0.17,0.7,89.93,0.882,0,,0.027,615,2.01,199.8,5171,4.626,-0.52,0.677,,,q1_q16_stellar,1.11111E+15,4,1,0.728
3835670,19 06 31.223,+38 56 44.16,145.0943,14.557339,962,7.7648,,0.07,89.95,0.12,0,,0.028,14.7,5.51,962,5642,3.97,,1.79,1.095,7.7,SPC,,,1,
3836375,19 07 42.334,+38 55 17.87,170.50433,1.5403964,1314,1.9054,,0.029,89.95,0.025,0,,0.032,6.4,2.9,1396,5565,4.58,,0.81,0.914,0.5,Pinsonneault,,,1,
3836399,19 07 44.612,+38 55 28.09,132.001245,1.540381355,638.8,1.8874,0.0461,0.3,87.2,0.023,0,,0.023,6.1,1.799,1211,4911,4.564,-0.22,0.724,,,q1_q16_stellar,1.11111E+15,845,1,0.616
3836450,19 07 48.494,+38 57 39.39,131.99691,1.540382772,61,1.6818,0.0155,0.47,85.7,0.024,0,,0.007,6.23,0.619,1312,5160,4.518,-0.22,0.784,,,q1_q16_stellar,1.11111E+15,845,1,0.857
3836453,19 07 48.567,+38 55 05.99,131.9968,1.540391,212,2.9564,,0.973,51.57,0.024,0,,0.019,1.56,1.48,1200,4954,4.61,,0.724,0.776,6.9,SPC,,,1,
3836509,19 07 53.232,+38 56 11.33,132.006233,1.540374478,422.2,1.6201,0.0291,0,90,0.038,0,,0.018,7.4,30.24,4380,4964,2.562,0.07,15.155,,,q1_q16_stellar,1.11011E+15,790,1,1
3836522,19 07 54.588,+38 54 47.74,131.998071,1.540388065,471.9,1.584,0.0305,0,90,0.024,0,,0.02,7.57,2.027,1503,5466,4.396,-0.14,0.946,,,q1_q16_stellar,1.11111E+15,845,1,1
3836558,19 07 57.817,+38 54 58.40,132.00648,1.540378622,155.7,1.6846,0.021,0.27,87.7,0.024,0,,0.011,6.8,1.108,1521,5649,4.421,-0.52,0.884,,,q1_q16_stellar,1.11111E+15,845,1,0.974
3838486,19 10 59.714,+38 55 46.38,171.9846,2.99026,860,5.4934,,0.02,89.95,0.035,0,,0.026,4.3,1.75,857,4606,4.66,,0.623,0.651,13.8,Pinsonneault,,,1,
3838496,19 11 00.571,+38 55 47.26,133.11346,2.990244528,415937,7.9199,3.2102,0.306,86.15,0.041,0,,0.61,4.559,66.551,1265.1,5780,4.438,0,1,,,Solar,1111111,201,1,-1
3839488,19 12 32.088,+38 59 48.77,134.3657,11.13127,212,4.1332,,0.67,87.66,0.099,0,,0.014,15.8,1.79,924,6117,4.33,,1.16,1.05,4.5,Pinsonneault,,,1,
3846515,19 21 19.263,+38 55 03.80,131.83919,0.888064515,76.8,1.745,0.083,0.9,59.6,0.019,0,,0.009,1.78,1.154,2164,6313,4.373,-0.12,1.122,,,q1_q16_stellar,1.0001E+14,395,1,0.966
3847138,19 22 07.061,+38 56 33.58,177.3179,11.722936,508,4.2884,,0.71,87.09,0.101,0,,0.022,15.3,2.2,792,5934,4.51,,0.92,1.01,1,Pinsonneault,,,1,
3847708,19 22 48.245,+38 57 16.85,171.7059,3.7412365,375,2.5199,,0.03,89.95,0.044,0,,0.017,11.59,1.34,919,5170,4.64,,0.714,0.811,1,Pinsonneault,,,1,
3847907,19 23 03.809,+38 55 40.65,134.93299,3.57321,2934,2.8942,,0.26,88.24,0.043,0,,0.049,9.6,5.2,1163,5530,4.38,,0.98,0.84,13.4,Pinsonneault,,,1,
3848275,19 23 28.249,+38 57 36.44,131.6228,5.194928,304,3.2027,,0.8,84.22,0.061,0,,0.018,7.6,2.1,1171,6337,4.44,,1.07,1.15,0.3,Pinsonneault,,,1,
3848665,19 23 54.382,+38 59 45.96,274.2186,359.0385,3999,15.6,14,0.977,89.36,0.873,0,,0.098,88.1,7.4,181.1,4596,4.59,-0.06,0.696,,,q1_q16_stellar,11111111111,3,1,0.427
3848919,19 24 13.520,+38 58 27.88,131.7609939,0.52363205,123437,1.5,0.369184,0.1,88.37,0.011,0,,0.323,3.518,26.265,1940.4,5407,4.535,-0.62,0.745,,,q1_q16_stellar,1.11111E+15,2505,1,-1
3848948,19 24 15.425,+38 58 14.38,131.77058,0.523624484,7.4,1.524,0.00788,0.695,68.5,0.017,0,,0.003,1.896,1.03,5315,8277,3.693,0.07,3.518,,,q1_q16_stellar,1.11111E+15,2500,1,0.886
3848966,19 24 16.648,+38 54 53.67,155.487,29.7685132,173.6,9.61,0.32,0.783,87.05,0.188,0,,0.013,15.2,1.362,595,6022,4.49,-0.2,0.941,,,q1_q16_stellar,1.11111E+15,47,1,0.755
3848972,19 24 17.102,+38 59 56.54,133.79819,0.37052915,1901,0.7938,,0.35,84.22,0.01,0,,0.041,3.55,3.53,2173,5517,4.59,,0.8,0.903,0.5,Pinsonneault,,,1,
3849155,19 24 30.718,+38 54 52.88,170.60331,1.1683106,299,1.3463,,0.03,89.95,0.021,0,,0.016,6.92,1.5,1568,5517,4.49,,0.87,0.86,8.2,Pinsonneault,,,1,
3849187,19 24 32.578,+38 54 19.55,137.4687,6.601897,237,3,0.4,0.95,81,0.067,0,,0.018,6.3,1.57,843,,,,0.798,,,,,152,1,0.461
3851130,19 26 46.524,+38 57 50.65,133.6506,2.6979068,122,2.3689,,0.24,88.24,0.037,0,,0.01,8.5,1.4,1456,5604,4.17,,1.28,0.892,13.9,Pinsonneault,,,1,
3851949,19 27 36.804,+38 55 33.10,143.7391,54.77187,6909,36.82,4.39,0.64,86.29,0.321,0,,0.08,9.88,32.89,775,,,,3.782,,,,,19,1,0.023
3852655,19 28 19.644,+38 54 54.11,132.8181,11.629096,95,2.8463,,0.92,85.94,0.102,0,,0.011,12.7,1.36,889,6071,4.35,,1.12,1.034,4.8,Pinsonneault,,,1,
3852865,19 28 32.446,+38 55 35.37,520.8604,492.252992,412.6,4.15,0.08,0,90,1.204,0,,0.018,919,1.9,223.8,5755,4.478,-0.04,0.936,,,q1_q16_stellar,1.11111E+15,3,1,0.635
3853673,19 29 24.690,+38 56 32.90,133.9838,0.64379397,507,1.085,,0.81,73.34,0.015,0,,0.024,2.8,2.39,2086,6002,4.51,,0.93,1.035,0.3,Pinsonneault,,,1,
3854101,19 29 51.577,+38 54 26.72,328.72675,293.5056461,7034,3.387,2.15,0.952,89.86,0.855,0,,0.112,381.2,10.45,245.2,5561,4.561,0.07,0.854,,,q1_q16_stellar,1.11111E+12,4,1,0.482
3857860,19 33 46.890,+38 55 46.52,137.4529,8.234601,57.1,2.64,0.1,0.89,85,0.084,0,,0.008,11,1.47,1222,,,,1.666,,,,,98,1,0.518
3858704,19 34 35.618,+38 58 33.68,135.6446,3.0036093,163,3.9247,,0.13,88.81,0.043,0,,0.011,5.9,1.37,1432,6403,4.42,,1.1,1.171,0.36,Pinsonneault,,,1,
3858804,19 34 41.389,+38 59 08.52,174.8787,25.95068,480,13.1767,,0.767,85.94,0.188,0,,0.022,10.2,5.85,825,5208,3.79,,2.43,1.313,4.6,SPC,,,1,
3858824,19 34 42.378,+38 59 28.96,154.845,25.95365,1660,9.9002,,1.04,79.07,0.161,0,,0.102,5.4,8,484,5194,4.64,,0.72,0.82,0.9,Pinsonneault,,,1,
3858851,19 34 44.070,+38 59 41.53,154.88025,25.9520412,5879,14.705,7.352,1,81.77,0.176,0,,0.126,6.983,14.25,680,6363,4.444,-0.26,1.035,,,q1_q16_stellar,1.10111E+12,33,1,0.569
3858879,19 34 46.597,+38 59 44.26,148.92357,25.9519828,2471,19.913,9.956,1,76.33,0.18,0,,0.086,4.232,9.85,626,5881,4.46,0.36,1.044,,,q1_q16_stellar,1.1111E+15,43,1,0.997
3858917,19 34 48.596,+38 58 31.62,148.92579,25.95192265,2894.8,20.036,10.0181,1,76.81,0.172,0,,0.093,4.38,9.21,573,5659,4.528,0.12,0.904,,,q1_q16_stellar,1.1111E+15,43,1,0.981
3858926,19 34 49.358,+38 57 19.01,149.0383,25.9497013,113.3,12.703,0.166,0.49,88,0.197,0,,0.01,13.8,1.853,946,7351,4.17,-0.06,1.679,,,q1_q16_stellar,1.1111E+15,42,1,0.158
3858949,19 34 50.581,+38 59 00.99,154.8713,25.95241,753,7.5878,,0.97,69.9,0.163,0,,0.038,2.78,3.1,507,5345,4.62,,0.75,0.857,0.6,Pinsonneault,,,1,
3858988,19 34 53.547,+38 58 11.39,148.91973,25.9519344,1241,19.644,9.822,1,73.99,0.167,0,,0.062,3.624,7.31,645,5753,4.335,-0.1,1.078,,,q1_q16_stellar,1.1111E+15,43,1,0.873
3859079,19 34 58.542,+38 56 21.41,147.864,53.52939,1033,5.6805,,0.54,89.38,0.254,0,,0.03,63,2.26,346,4742,4.638,,0.695,0.766,4.2,SME,,,1,
3859151,19 35 02.761,+38 59 57.16,154.986,25.95009,158,11.7,0.1,0,89,0.177,0,,0.012,16,1.3,650,,,,1.004,,,,,29,1,0.341
3859363,19 35 15.315,+38 55 34.32,131.6375,1.5685982,321,3.0018,,0.316,84.8,0.028,0,,0.016,3.588,1.85,1689,6270,4.45,,1.04,1.13,0.29,Pinsonneault,,,1,
3859628,19 35 29.670,+38 55 20.94,361.1981,8.17248,854,3.8508,,0.942,81.93,0.08,0,,0.034,6.96,3,805,5739,4.64,,0.81,1.04,,KIC,,,1,
3859890,19 35 44.128,+38 56 41.42,138.75761,13.03708091,158.8,1.616,0.019,0.1,89.9,0.106,0,,0.012,62,1.23,799,5967,4.43,-0.28,0.976,,,q1_q16_stellar,1.1111E+15,79,1,0.134
3860441,19 36 16.970,+38 58 52.79,133.2714,2.988088,815,2.5588,,0.39,87.09,0.039,0,,0.026,8.4,2.2,1082,5466,4.6,,0.79,0.89,0.5,Pinsonneault,,,1,
3861595,19 37 25.569,+38 56 50.57,157.52592,3.8493724,1340,2.9278,,0.946,77.92,0.056,0,,0.042,4.481,11.8,1923,6391,3.81,,2.6,1.61,2.01,SPC,,,1,
3861611,19 37 26.536,+38 56 53.45,134.4351,3.849332,603,2.2271,,0.18,89.38,0.048,0,,0.022,13.2,1.75,990,5750,4.72,,0.73,1.02,,KIC,,,1,
3862246,19 38 04.189,+38 57 22.83,136.30758,4.7024972,4746,1.9432,,1.01,82.51,0.051,0,,0.129,7.8,12.2,977,5379,4.47,,0.86,0.815,12.2,Pinsonneault,,,1,
3863877,19 39 36.775,+38 57 23.29,355.49477,288.078574,1033,3.24,0.19,0.7,89.92,0.877,0,,0.031,516,3.31,269.5,5825,4.504,0.21,0.965,,,q1_q16_stellar,1.1111E+15,4,1,0.215
3865298,19 40 55.671,+38 55 33.31,138.233681,9.53038295,318691,5.9687,3.147,0.623,88.03,0.083,0,,0.614,18.165,61.13,806,5501,4.438,-0.14,0.912,,,q1_q16_stellar,1E+11,9,1,0.532
3865567,19 41 10.063,+38 57 52.52,133.09934,11.116204,5729,2.607,,0.96,82.51,0.1,0,,0.108,7.31,11.5,840,6111,4.49,,0.97,1.071,0.3,Pinsonneault,,,1,
3865595,19 41 11.697,+38 55 49.79,132.87848,5.591851891,253,1.6726,0.0251,0.3,89.31,0.076,0,,0.014,24.8,88.6,4795,3915,1.173,0.02,58.325,,,q1_q16_stellar,1.1111E+15,184,1,0.63
3865815,19 41 24.316,+38 55 37.34,146.7201,117.2680843,139.7,2.198,0.031,0.5,89.92,0.455,0,,0.011,363,0.97,313.1,5312,4.579,0.1,0.812,,,q1_q16_stellar,1.1111E+15,9,1,0.941
3866536,19 42 00.505,+38 59 00.74,134.1596,7.65269394,62.2,4.899,0.037,0.2,89,0.076,0,,0.007,11.8,0.755,982,6312,4.489,-0.42,0.95,,,q1_q16_stellar,1.1111E+15,141,1,0.585
3867593,19 42 47.402,+38 54 07.20,136.582772,73.33815702,113660,9.0081,12.9,0.954,89.23,0.38,0,,0.486,70.867,76.4,620,7216,4.254,-0.26,1.44,,,q1_q16_stellar,1.1111E+15,15,1,0.521
3867615,19 42 48.267,+38 56 44.99,147.28317,20.0983657,161.2,5.303,0.062,0.1,89.7,0.149,0,,0.012,29,1.45,765,6273,4.364,-0.06,1.139,,,q1_q16_stellar,1.1111E+15,51,2,0.212
3867615,19 42 48.267,+38 56 44.99,157.3033,62.7847,311,4.8316,,0.833,89.38,0.32,0,,0.018,58,2.22,517,6255,4.38,,1.12,1.11,2.24,Pinsonneault,,,2,
3867794,19 42 57.056,+38 54 14.08,131.838,0.9885032,268,1.3,0.3,0.965,60,0.019,0,,0.02,1.9,1.6,1497.6,,,,0.726,,,,,597,1,0.715
3869014,19 43 54.038,+38 56 47.90,139.9484,8.63845,384,5.6613,,0.86,82.51,0.085,0,,0.021,6.5,2.25,937,6182,4.47,,1,1.1,0.2,Pinsonneault,,,1,
3869825,19 44 32.139,+38 59 56.43,134.36457,4.8006507,15578,7.7225,,0.76,77.35,0.061,0,,0.128,3.49,17.6,1349,6718,4.34,,1.26,1.28,0.57,Pinsonneault,,,1,
3935914,19 00 51.313,+39 01 38.93,170.647698,1.59474469,15193,1.9519,,0.494,85.37,0.027,0,,0.116,6.29,12.1,1569,5973,4.48,,0.96,1.01,2,Pinsonneault,,,1,
3937519,19 03 43.367,+39 05 53.31,132.44237,3.4130351,3894,2.6424,,0.474,87.09,0.042,0,,0.058,9.4,4.8,1011,5379,4.61,,0.76,0.865,0.6,Pinsonneault,,,2,
3937519,19 03 43.367,+39 05 53.31,134.006,5.89686,96,3.3743,,0.02,89.95,0.061,0,,0.009,13.5,0.74,839,5379,4.61,,0.76,0.865,0.6,Pinsonneault,,,2,
